OID_,NAME,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,Date,Year,Month
325,Nemananga,2,3134.000000000000000,0.018247931246000,126.666664123999993,190.000000000000000,63.333335876500001,158.275260575000004,10.966960799200001,496034.666641000017989,158.666671753000003,172.333328246999997,201602,2016,02
326,Sidinda,3,8465.000000000000000,0.049288046585000,128.333328246999997,188.666671753000003,60.333343505899997,164.999212472000011,9.112840012240000,1396718.333570000017062,165.333328246999997,176.666671753000003,201602,2016,02
327,Simangani,4,7246.000000000000000,0.042190334974000,118.000000000000000,189.000000000000000,71.000000000000000,160.285720862999995,11.751792589600001,1161430.333369999891147,160.666671753000003,175.666671753000003,201602,2016,02
328,Unknown 16,5,1665.000000000000000,0.009694577385000,105.333335876000007,179.333328246999997,73.999992370599998,152.896896911999988,10.246731674199999,254573.333359000011114,154.000000000000000,164.666671753000003,201602,2016,02
329,Chidobe,6,1918.000000000000000,0.011167687342000,131.333328246999997,186.666671753000003,55.333343505899997,161.829509913999999,9.433008612389999,310389.000014999997802,161.666671753000003,174.000000000000000,201602,2016,02
330,Jambezi,7,3851.000000000000000,0.022422713219000,130.333328246999997,188.333328246999997,58.000000000000000,164.531290434999988,10.651005540800000,633609.999466000008397,165.666671753000003,177.666671753000003,201602,2016,02
331,Kachecheti,8,2626.000000000000000,0.015290066194000,130.000000000000000,188.000000000000000,58.000000000000000,158.513836020000014,9.175449803390000,416257.333388999977615,158.333328246999997,170.333328246999997,201602,2016,02
332,Mabale,9,1780.000000000000000,0.010364172820000,138.666671753000003,189.333328246999997,50.666656494100003,167.237265752000013,9.372320745500000,297682.333037999982480,168.000000000000000,179.333328246999997,201602,2016,02
333,Nekatambe,1,5882.000000000000000,0.034248350858000,105.666664123999993,188.666671753000003,83.000007629400002,164.551569771999993,13.787990730000001,967892.333396999980323,166.666671753000003,180.666671753000003,201603,2016,03
334,Nemananga,2,3134.000000000000000,0.018247931246000,131.333328246999997,188.333328246999997,57.000000000000000,168.174962719000007,9.296680334830000,527060.333160000038333,169.000000000000000,179.333328246999997,201603,2016,03
335,Sidinda,3,8465.000000000000000,0.049288046585000,135.333328246999997,189.333328246999997,54.000000000000000,174.398779211999994,6.439318669260000,1476285.666029999963939,175.666671753000003,181.333328246999997,201603,2016,03
336,Simangani,4,7246.000000000000000,0.042190334974000,126.666664123999993,189.333328246999997,62.666664123499999,170.120204285000000,9.207795282890000,1232691.000250000040978,171.333328246999997,181.000000000000000,201603,2016,03
337,Unknown 16,5,1665.000000000000000,0.009694577385000,106.000000000000000,184.666671753000003,78.666671752900001,165.083684043000005,9.461013799020000,274864.333930999971926,166.000000000000000,175.866668701000009,201603,2016,03
338,Chidobe,6,1918.000000000000000,0.011167687342000,130.000000000000000,186.666671753000003,56.666671752900001,165.031282578000003,8.299972102670001,316529.999985000002198,164.666671753000003,176.333328246999997,201603,2016,03
339,Jambezi,7,3851.000000000000000,0.022422713219000,133.000000000000000,189.000000000000000,56.000000000000000,171.210767890000000,8.014934059520000,659332.667144999955781,172.666671753000003,180.000000000000000,201603,2016,03
340,Kachecheti,8,2626.000000000000000,0.015290066194000,138.666671753000003,187.333328246999997,48.666656494100003,166.398959139999988,8.000939394990001,436963.666702000016812,166.333328246999997,177.000000000000000,201603,2016,03
341,Mabale,9,1780.000000000000000,0.010364172820000,138.666671753000003,189.333328246999997,50.666656494100003,170.059925155999991,8.233607373610001,302706.666779000021052,170.333328246999997,180.666671753000003,201603,2016,03
342,Nekatambe,1,5882.000000000000000,0.034248350858000,102.666664123999993,189.000000000000000,86.333335876500001,161.798821335000014,11.711925829400000,951700.667091000010259,163.333328246999997,175.333328246999997,201604,2016,04
343,Nemananga,2,3134.000000000000000,0.018247931246000,141.666671753000003,188.000000000000000,46.333328247099999,167.963624842999991,8.725047369609999,526398.000258999993093,169.333328246999997,178.000000000000000,201604,2016,04
344,Sidinda,3,8465.000000000000000,0.049288046585000,134.000000000000000,189.000000000000000,55.000000000000000,168.882732782999994,6.370644080980000,1429592.333009999943897,168.666671753000003,176.666671753000003,201604,2016,04
345,Simangani,4,7246.000000000000000,0.042190334974000,134.666671753000003,189.000000000000000,54.333328247099999,166.032247665000000,8.750352601900000,1203069.666579999960959,166.333328246999997,176.666671753000003,201604,2016,04
346,Unknown 16,5,1665.000000000000000,0.009694577385000,123.666664123999993,183.333328246999997,59.666664123499999,160.633233143000012,7.848244619030000,267454.333182999980636,161.000000000000000,170.666671753000003,201604,2016,04
347,Chidobe,6,1918.000000000000000,0.011167687342000,141.333328246999997,188.000000000000000,46.666671752900001,163.938998838000003,8.445895513709999,314434.999771000002511,163.333328246999997,175.333328246999997,201604,2016,04
348,Jambezi,7,3851.000000000000000,0.022422713219000,137.000000000000000,188.333328246999997,51.333328247099999,167.810092717000003,8.309397037360000,646236.667052999953739,169.000000000000000,177.333328246999997,201604,2016,04
349,Kachecheti,8,2626.000000000000000,0.015290066194000,140.333328246999997,188.666671753000003,48.333343505899997,165.500380801999995,8.688054716530001,434603.999985000002198,165.666671753000003,176.666671753000003,201604,2016,04
350,Mabale,9,1780.000000000000000,0.010364172820000,144.333328246999997,189.333328246999997,45.000000000000000,169.671722969000001,8.292313300649999,302015.666885000013281,171.000000000000000,179.666671753000003,201604,2016,04
351,Nekatambe,1,5882.000000000000000,0.034248350858000,98.666664123499999,183.333328246999997,84.666664123499999,148.509293723000013,8.892539624970000,873531.665679999976419,149.666671753000003,158.666671753000003,201605,2016,05
352,Nemananga,2,3134.000000000000000,0.018247931246000,129.333328246999997,184.000000000000000,54.666671752900001,150.595405110999991,8.594558466420001,471965.999619000009261,150.000000000000000,161.666671753000003,201605,2016,05
353,Sidinda,3,8465.000000000000000,0.049288046585000,126.333335876000007,182.000000000000000,55.666664123499999,148.503406210000009,5.576680563830000,1257081.333559999940917,148.333328246999997,155.333328246999997,201605,2016,05
354,Simangani,4,7246.000000000000000,0.042190334974000,126.000000000000000,179.000000000000000,53.000000000000000,148.403348826000013,7.226938236310000,1075330.665599999949336,148.333328246999997,157.666671753000003,201605,2016,05
355,Unknown 16,5,1665.000000000000000,0.009694577385000,122.666664123999993,174.000000000000000,51.333335876500001,142.819419699999997,6.449740828440000,237794.333801000000676,142.000000000000000,151.533334351000008,201605,2016,05
356,Chidobe,6,1918.000000000000000,0.011167687342000,128.666671753000003,180.333328246999997,51.666656494100003,147.966979192999986,8.653994542470000,283800.666092000028584,147.000000000000000,160.000000000000000,201605,2016,05
357,Jambezi,7,3851.000000000000000,0.022422713219000,128.000000000000000,180.666671753000003,52.666671752900001,148.088115675000012,6.675171645670000,570287.333466000040062,148.666671753000003,155.666671753000003,201605,2016,05
358,Kachecheti,8,2626.000000000000000,0.015290066194000,125.666664123999993,186.666671753000003,61.000007629400002,151.098121106000008,8.794210448599999,396783.666023000027053,150.666671753000003,162.333328246999997,201605,2016,05
359,Mabale,9,1780.000000000000000,0.010364172820000,135.333328246999997,181.666671753000003,46.333343505899997,154.360112256999997,8.234687851329999,274760.999817000003532,154.333328246999997,165.000000000000000,201605,2016,05
360,Nekatambe,1,5882.000000000000000,0.034248350858000,99.333335876500001,186.666671753000003,87.333335876500001,138.743624361999991,6.486536304350000,816089.998496999964118,139.333328246999997,146.000000000000000,201606,2016,06
361,Nemananga,2,3134.000000000000000,0.018247931246000,122.000000000000000,169.666671753000003,47.666671752900001,139.403850244000012,5.928510019110000,436891.666664000018500,138.666671753000003,147.666671753000003,201606,2016,06
362,Sidinda,3,8465.000000000000000,0.049288046585000,122.333335876000007,159.666671753000003,37.333335876500001,138.625319859000001,4.253920835380000,1173463.332600000081584,138.333328246999997,144.000000000000000,201606,2016,06
363,Simangani,4,7246.000000000000000,0.042190334974000,121.000000000000000,175.333328246999997,54.333328247099999,139.849848208999987,5.716216252500000,1013352.000119999982417,139.666671753000003,147.000000000000000,201606,2016,06
364,Unknown 16,5,1665.000000000000000,0.009694577385000,113.000000000000000,167.666671753000003,54.666671752900001,136.045845751000002,5.556405543410000,226516.333175999985542,135.000000000000000,142.666671753000003,201606,2016,06
365,Chidobe,6,1918.000000000000000,0.011167687342000,122.666664123999993,160.333328246999997,37.666664123499999,137.981577891999990,5.916305643930000,264648.666397000022698,137.666671753000003,146.000000000000000,201606,2016,06
366,Jambezi,7,3851.000000000000000,0.022422713219000,123.000000000000000,162.666671753000003,39.666671752900001,138.369947246999999,4.972501715930000,532862.666847000014968,138.333328246999997,144.333328246999997,201606,2016,06
367,Kachecheti,8,2626.000000000000000,0.015290066194000,121.666664123999993,165.000000000000000,43.333335876500001,140.618177096000011,6.375112759750000,369263.333053999987897,140.333328246999997,149.000000000000000,201606,2016,06
368,Mabale,9,1780.000000000000000,0.010364172820000,128.666671753000003,185.666671753000003,57.000000000000000,142.087453084000003,6.577182725990000,252915.666488999995636,141.333328246999997,150.666671753000003,201606,2016,06
369,Nekatambe,1,5882.000000000000000,0.034248350858000,102.000000000000000,161.666671753000003,59.666671752900001,132.774736222000001,4.297967943020000,780980.998459000024013,133.333328246999997,137.333328246999997,201607,2016,07
370,Nemananga,2,3134.000000000000000,0.018247931246000,121.000000000000000,153.333328246999997,32.333328247099999,133.615187867999992,3.746435810300000,418749.998779000015929,133.333328246999997,138.333328246999997,201607,2016,07
371,Sidinda,3,8465.000000000000000,0.049288046585000,120.333335876000007,151.000000000000000,30.666664123499999,133.272218315000003,3.001859998310000,1128149.328029999975115,133.000000000000000,137.000000000000000,201607,2016,07
372,Simangani,4,7246.000000000000000,0.042190334974000,121.000000000000000,149.000000000000000,28.000000000000000,133.872849013999996,3.629035245360000,970042.663956000003964,134.000000000000000,138.333328246999997,201607,2016,07
373,Unknown 16,5,1665.000000000000000,0.009694577385000,112.666664123999993,163.000000000000000,50.333335876500001,132.212612318999987,4.374941755550000,220133.999512000009418,131.666671753000003,136.666671753000003,201607,2016,07
374,Chidobe,6,1918.000000000000000,0.011167687342000,122.333335876000007,150.333328246999997,27.999992370600001,133.072818616999996,4.093221024080000,255233.666106999997282,133.000000000000000,138.099998473999989,201607,2016,07
375,Jambezi,7,3851.000000000000000,0.022422713219000,121.666664123999993,148.000000000000000,26.333335876500001,132.971262214000006,3.524040661410000,512072.330788000021130,133.000000000000000,137.333328246999997,201607,2016,07
376,Kachecheti,8,2626.000000000000000,0.015290066194000,121.333335876000007,148.666671753000003,27.333335876500001,134.599390432000007,4.122228108960000,353457.999275000009220,134.333328246999997,140.000000000000000,201607,2016,07
377,Mabale,9,1780.000000000000000,0.010364172820000,126.000000000000000,156.333328246999997,30.333328247099999,135.365168165999989,4.104105127370000,240949.999336000008043,135.333328246999997,140.666671753000003,201607,2016,07
378,Nekatambe,1,5882.000000000000000,0.034248350858000,111.000000000000000,152.333328246999997,41.333328247099999,130.126374059999989,3.423677982180000,765403.332221999997273,130.666671753000003,133.666671753000003,201608,2016,08
379,Nemananga,2,3134.000000000000000,0.018247931246000,120.000000000000000,150.000000000000000,30.000000000000000,131.263135473000006,3.318340208410000,411378.666573000024073,131.000000000000000,135.000000000000000,201608,2016,08
380,Sidinda,3,8465.000000000000000,0.049288046585000,119.666664123999993,154.333328246999997,34.666664123499999,130.957235403999988,2.689791265050000,1108552.997699999948964,130.666671753000003,134.000000000000000,201608,2016,08
381,Simangani,4,7246.000000000000000,0.042190334974000,120.000000000000000,153.333328246999997,33.333328247099999,130.757336960000004,2.930249069460000,947467.663611999945715,130.666671753000003,134.000000000000000,201608,2016,08
382,Unknown 16,5,1665.000000000000000,0.009694577385000,112.333335876000007,159.666671753000003,47.333335876500001,129.982782417999999,3.721911199530000,216421.332725999993272,130.000000000000000,133.333328246999997,201608,2016,08
383,Chidobe,6,1918.000000000000000,0.011167687342000,121.666664123999993,148.000000000000000,26.333335876500001,131.058220084999988,3.676547569610000,251369.666121999995084,131.000000000000000,135.666671753000003,201608,2016,08
384,Jambezi,7,3851.000000000000000,0.022422713219000,121.000000000000000,151.000000000000000,30.000000000000000,130.458928165999993,3.183802236260000,502397.332366999995429,130.333328246999997,134.333328246999997,201608,2016,08
385,Kachecheti,8,2626.000000000000000,0.015290066194000,120.000000000000000,153.666671753000003,33.666671752900001,131.549377711999995,3.212752256000000,345448.665870999975596,131.666671753000003,135.333328246999997,201608,2016,08
386,Mabale,9,1780.000000000000000,0.010364172820000,124.000000000000000,152.000000000000000,28.000000000000000,132.502434432999991,3.798785279910000,235854.333290000009583,132.333328246999997,137.000000000000000,201608,2016,08
387,Nekatambe,1,5882.000000000000000,0.034248350858000,112.000000000000000,143.666671753000003,31.666671752900001,128.843080353999994,3.138736278150000,757854.998642000020482,129.333328246999997,132.299995421999995,201609,2016,09
388,Nemananga,2,3134.000000000000000,0.018247931246000,119.000000000000000,140.333328246999997,21.333328247099999,130.068495520999988,2.648855845740000,407634.664962999988347,130.000000000000000,133.333328246999997,201609,2016,09
389,Sidinda,3,8465.000000000000000,0.049288046585000,119.666664123999993,146.666671753000003,27.000007629399999,130.154202854000005,2.144104330170000,1101755.327160000102594,130.000000000000000,132.666671753000003,201609,2016,09
390,Simangani,4,7246.000000000000000,0.042190334974000,119.333335876000007,139.333328246999997,19.999992370600001,129.356242127999991,2.264909424160000,937315.330459999968298,129.666671753000003,132.000000000000000,201609,2016,09
391,Unknown 16,5,1665.000000000000000,0.009694577385000,116.000000000000000,150.333328246999997,34.333328247099999,128.771971795000013,3.127539385680000,214405.333038000011584,129.000000000000000,131.333328246999997,201609,2016,09
392,Chidobe,6,1918.000000000000000,0.011167687342000,121.333335876000007,143.666671753000003,22.333335876500001,130.254257671999994,3.333707598020000,249827.666213999997126,130.000000000000000,135.000000000000000,201609,2016,09
393,Jambezi,7,3851.000000000000000,0.022422713219000,120.666664123999993,143.333328246999997,22.666664123499999,129.501600800000006,2.649073201120000,498710.664679999987129,129.333328246999997,133.000000000000000,201609,2016,09
394,Kachecheti,8,2626.000000000000000,0.015290066194000,120.000000000000000,141.000000000000000,21.000000000000000,130.281543077999999,2.603080038050000,342119.332123000000138,130.666671753000003,133.333328246999997,201609,2016,09
395,Mabale,9,1780.000000000000000,0.010364172820000,123.666664123999993,147.000000000000000,23.333335876500001,131.008239395000004,3.459818409800000,233194.666121999995084,130.666671753000003,135.333328246999997,201609,2016,09
396,Nekatambe,1,5882.000000000000000,0.034248350858000,110.000000000000000,167.333328246999997,57.333328247099999,128.827892803999987,3.789591819010000,757765.665474000037648,129.333328246999997,133.000000000000000,201610,2016,10
397,Nemananga,2,3134.000000000000000,0.018247931246000,119.000000000000000,143.000000000000000,24.000000000000000,130.277281549000008,2.840949293520000,408289.000373999995645,130.666671753000003,133.666671753000003,201610,2016,10
398,Sidinda,3,8465.000000000000000,0.049288046585000,120.666664123999993,144.333328246999997,23.666664123499999,131.089820825000004,2.365628575290000,1109675.333279999904335,131.000000000000000,134.000000000000000,201610,2016,10
399,Simangani,4,7246.000000000000000,0.042190334974000,119.666664123999993,144.333328246999997,24.666664123499999,129.101020989000006,2.577728585200000,935465.998084999970160,129.333328246999997,132.000000000000000,201610,2016,10
400,Unknown 16,5,1665.000000000000000,0.009694577385000,113.333335876000007,150.333328246999997,36.999992370599998,128.125525286999988,3.251619915050000,213328.999603000003844,128.333328246999997,131.000000000000000,201610,2016,10
401,Chidobe,6,1918.000000000000000,0.011167687342000,120.333335876000007,148.333328246999997,27.999992370600001,130.170663819999987,3.457332415010000,249667.333206000010250,130.166664123999993,134.333328246999997,201610,2016,10
402,Jambezi,7,3851.000000000000000,0.022422713219000,120.000000000000000,163.333328246999997,43.333328247099999,130.395049029000006,3.206408165120000,502151.333808999974281,130.000000000000000,134.666671753000003,201610,2016,10
403,Kachecheti,8,2626.000000000000000,0.015290066194000,120.000000000000000,143.333328246999997,23.333328247099999,130.352373926000013,2.809450494440000,342305.333930999971926,130.666671753000003,133.333328246999997,201610,2016,10
404,Mabale,9,1780.000000000000000,0.010364172820000,123.000000000000000,162.000000000000000,39.000000000000000,132.153932690999994,4.646871074140000,235234.000190999999177,131.666671753000003,137.666671753000003,201610,2016,10
405,Nekatambe,1,5882.000000000000000,0.034248350858000,109.000000000000000,179.333328246999997,70.333328247099999,134.409497802999994,7.614127119590000,790596.666076999972574,134.666671753000003,143.333328246999997,201611,2016,11
406,Nemananga,2,3134.000000000000000,0.018247931246000,117.333335876000007,169.666671753000003,52.333335876500001,132.238140772999998,5.501572319980000,414434.333182999980636,132.333328246999997,138.233329773000008,201611,2016,11
407,Sidinda,3,8465.000000000000000,0.049288046585000,119.000000000000000,182.333328246999997,63.333328247099999,135.928489793000011,5.927569737670000,1150634.666100000031292,135.000000000000000,143.333328246999997,201611,2016,11
408,Simangani,4,7246.000000000000000,0.042190334974000,117.333335876000007,171.666671753000003,54.333335876500001,132.166390602000007,4.904878465260000,957677.666305999970064,132.000000000000000,137.666671753000003,201611,2016,11
409,Unknown 16,5,1665.000000000000000,0.009694577385000,108.666664123999993,152.333328246999997,43.666664123499999,130.578378144999988,4.783076703990000,217412.999611000006553,130.333328246999997,136.666671753000003,201611,2016,11
410,Chidobe,6,1918.000000000000000,0.011167687342000,118.000000000000000,171.000000000000000,53.000000000000000,134.505039939000000,6.163216162480000,257980.666602999990573,134.000000000000000,140.666671753000003,201611,2016,11
411,Jambezi,7,3851.000000000000000,0.022422713219000,119.666664123999993,178.000000000000000,58.333335876500001,133.436336788000006,6.293554326120000,513863.332969999988563,132.333328246999997,141.000000000000000,201611,2016,11
412,Kachecheti,8,2626.000000000000000,0.015290066194000,118.333335876000007,172.666671753000003,54.333335876500001,133.277481491999993,5.661999064160000,349986.666397000022698,132.666671753000003,139.333328246999997,201611,2016,11
413,Mabale,9,1780.000000000000000,0.010364172820000,121.000000000000000,167.000000000000000,46.000000000000000,135.708052439999989,7.077163263010000,241560.333344000013312,135.000000000000000,145.000000000000000,201611,2016,11
414,Nekatambe,1,5882.000000000000000,0.034248350858000,109.000000000000000,187.000000000000000,78.000000000000000,154.787883978999986,13.965498801500001,910462.333564999978989,156.666671753000003,172.000000000000000,201612,2016,12
415,Nemananga,2,3134.000000000000000,0.018247931246000,107.666664123999993,181.666671753000003,74.000007629400002,143.940012811999992,14.925602662399999,451108.000153000000864,140.666671753000003,167.233329773000008,201612,2016,12
416,Sidinda,3,8465.000000000000000,0.049288046585000,118.666664123999993,186.666671753000003,68.000007629400002,151.624847445000000,11.271027807399999,1283504.333630000008270,151.333328246999997,166.666671753000003,201612,2016,12
417,Simangani,4,7246.000000000000000,0.042190334974000,119.666664123999993,187.000000000000000,67.333335876500001,148.214785132000003,11.246378866400001,1073964.333069999935105,148.000000000000000,163.333328246999997,201612,2016,12
418,Unknown 16,5,1665.000000000000000,0.009694577385000,111.333335876000007,182.333328246999997,70.999992370599998,149.260060073999995,12.523327693100001,248518.000023000000510,147.333328246999997,168.666671753000003,201612,2016,12
419,Chidobe,6,1918.000000000000000,0.011167687342000,110.333335876000007,185.000000000000000,74.666664123499999,147.751303245999992,12.878088865900001,283386.999626000004355,147.000000000000000,165.333328246999997,201612,2016,12
420,Jambezi,7,3851.000000000000000,0.022422713219000,113.333335876000007,182.333328246999997,68.999992370599998,146.669869342999988,12.206597780299999,564825.666839999961667,146.333328246999997,162.666671753000003,201612,2016,12
421,Kachecheti,8,2626.000000000000000,0.015290066194000,111.000000000000000,186.000000000000000,75.000000000000000,143.801599474999989,12.638841723400001,377623.000220999994781,144.000000000000000,160.000000000000000,201612,2016,12
422,Mabale,9,1780.000000000000000,0.010364172820000,115.666664123999993,188.333328246999997,72.666664123499999,153.890449493999995,11.072304633300000,273925.000098999997135,152.666671753000003,169.366662598000005,201612,2016,12
423,Nekatambe,1,5886.000000000000000,0.034271641134000,108.333335876000007,183.333328246999997,74.999992370599998,154.698890086999995,10.564656228400001,910557.667052999953739,156.000000000000000,167.000000000000000,201705,2017,05
424,Nemananga,2,3135.000000000000000,0.018253753815000,134.666671753000003,187.666671753000003,53.000000000000000,160.982349840000012,11.848965614100001,504679.666748000017833,157.666671753000003,180.333328246999997,201705,2017,05
425,Sidinda,3,8451.000000000000000,0.049206530619000,127.333335876000007,182.000000000000000,54.666664123499999,152.897724191000009,7.170161325540000,1292138.667140000034124,152.666671753000003,162.333328246999997,201705,2017,05
426,Simangani,4,7231.000000000000000,0.042102996439000,124.333335876000007,182.000000000000000,57.666664123499999,153.185036668000009,9.606922699389999,1107681.000139999901876,153.000000000000000,165.333328246999997,201705,2017,05
427,Unknown 16,5,1659.000000000000000,0.009659641971000,116.000000000000000,177.000000000000000,61.000000000000000,151.901748118999990,9.004322105540000,252005.000130000000354,150.666671753000003,164.000000000000000,201705,2017,05
428,Chidobe,6,1917.000000000000000,0.011161864773000,133.000000000000000,185.333328246999997,52.333328247099999,156.198052515000001,10.083952462499999,299431.666672000021208,154.666671753000003,170.333328246999997,201705,2017,05
429,Jambezi,7,3851.000000000000000,0.022422713219000,133.333328246999997,185.333328246999997,52.000000000000000,156.994633447000012,7.423882005690000,604586.333405000041239,157.000000000000000,166.000000000000000,201705,2017,05
430,Kachecheti,8,2620.000000000000000,0.015255130780000,131.666671753000003,186.333328246999997,54.666656494100003,160.104325749999987,10.946359601699999,419473.333465999981854,158.666671753000003,176.000000000000000,201705,2017,05
431,Mabale,9,1782.000000000000000,0.010375817958000,142.000000000000000,184.000000000000000,42.000000000000000,162.863636192000001,7.676252570490000,290222.999695000005886,164.000000000000000,171.666671753000003,201705,2017,05
