OID_,LC,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,Date,Year,Month,MERGE_SRC
0,forest,1,248054.000000000000000,1.444311530730000,98.333335876500001,190.000000000000000,91.666664123499999,164.134095849000005,14.698872344700000,40714119.011699996888638,167.333328246999997,180.000000000000000,201701,2017,01, 
1,wetland,2,324.000000000000000,0.001886512356000,104.666664123999993,183.666671753000003,79.000007629400002,143.750000094000001,19.297973287100000,46575.000030499999411,143.000000000000000,171.333328246999997,201701,2017,01, 
2,grassland,3,14694.000000000000000,0.085556828886000,101.000000000000000,190.000000000000000,89.000000000000000,155.814482152000011,17.737555590800000,2289538.000750000122935,160.000000000000000,176.000000000000000,201701,2017,01, 
3,shrubland,4,163628.000000000000000,0.952735320332000,99.666664123499999,190.000000000000000,90.333335876500001,158.163531543000005,12.457503310200000,25879982.339299999177456,159.333328246999997,173.333328246999997,201701,2017,01, 
4,water,5,196.000000000000000,0.001141223524000,98.666664123499999,174.333328246999997,75.666664123499999,130.435374239999987,17.656710648899999,25565.333351099998254,130.333328246999997,154.500000000000000,201701,2017,01, 
5,urbansoil,6,373.000000000000000,0.002171818237000,104.000000000000000,186.000000000000000,82.000000000000000,148.265415550000000,17.196584768699999,55303.000000000000000,151.000000000000000,168.866665648999998,201701,2017,01, 
6,ag,7,10671.000000000000000,0.062132633799000,103.000000000000000,188.666671753000003,85.666671752900001,152.547027761999999,15.089141977100001,1627829.333249999908730,154.666671753000003,170.666671753000003,201701,2017,01, 
7,forest,1,248054.000000000000000,1.444311530730000,93.000000000000000,190.000000000000000,97.000000000000000,172.529106559000013,10.532392866500000,42796534.998499996960163,174.333328246999997,183.666671753000003,201702,2017,02, 
8,wetland,2,324.000000000000000,0.001886512356000,106.333335876000007,187.333328246999997,80.999992370599998,157.795267176000010,17.121076428799999,51125.666564899998775,160.000000000000000,177.333328246999997,201702,2017,02, 
9,grassland,3,14694.000000000000000,0.085556828886000,107.333335876000007,190.000000000000000,82.666664123499999,167.001043549000002,12.802095057900001,2453913.333910000044852,170.333328246999997,180.000000000000000,201702,2017,02, 
10,shrubland,4,163628.000000000000000,0.952735320332000,98.000000000000000,190.000000000000000,92.000000000000000,166.920747070999994,9.200352867259999,27312908.001699998974800,167.666671753000003,178.000000000000000,201702,2017,02, 
11,water,5,196.000000000000000,0.001141223524000,94.000000000000000,176.666671753000003,82.666671752900001,142.649660033000004,18.505399604600001,27959.333366399998340,144.666664123999993,165.000000000000000,201702,2017,02, 
12,urbansoil,6,373.000000000000000,0.002171818237000,103.000000000000000,184.666671753000003,81.666671752900001,154.917783885000006,14.525862631900001,57784.333389300001727,156.333328246999997,170.333328246999997,201702,2017,02, 
13,ag,7,10671.000000000000000,0.062132633799000,103.333335876000007,189.000000000000000,85.666664123499999,162.900134320999996,11.376793497500000,1738307.333339999895543,163.666671753000003,177.000000000000000,201702,2017,02, 
14,forest,1,248054.000000000000000,1.444311530730000,103.666664123999993,190.000000000000000,86.333335876500001,174.939267268999998,6.557765273670000,43394385.003300003707409,175.666671753000003,183.000000000000000,201703,2017,03, 
15,wetland,2,324.000000000000000,0.001886512356000,114.333335876000007,187.000000000000000,72.666664123499999,164.409464895000013,13.332087251600001,53268.666625999998359,167.666671753000003,177.000000000000000,201703,2017,03, 
16,grassland,3,14694.000000000000000,0.085556828886000,115.000000000000000,188.000000000000000,73.000000000000000,168.584841871000009,8.506060580970001,2477185.666449999902397,170.000000000000000,177.000000000000000,201703,2017,03, 
17,shrubland,4,163628.000000000000000,0.952735320332000,111.666664123999993,189.333328246999997,77.666664123499999,167.854161048999998,6.801378524080000,27465640.664200000464916,168.000000000000000,176.333328246999997,201703,2017,03, 
18,water,5,196.000000000000000,0.001141223524000,99.000000000000000,185.000000000000000,86.000000000000000,150.950680285000004,17.743554822699998,29586.333335899998929,156.333328246999997,169.333335876000007,201703,2017,03, 
19,urbansoil,6,373.000000000000000,0.002171818237000,114.000000000000000,186.000000000000000,72.000000000000000,155.984807748000009,12.920510609600001,58182.333290100003069,157.666671753000003,170.333328246999997,201703,2017,03, 
20,ag,7,10671.000000000000000,0.062132633799000,126.000000000000000,189.000000000000000,63.000000000000000,165.010870519000008,9.175584216140001,1760830.999310000101104,165.666671753000003,176.333328246999997,201703,2017,03, 
21,forest,1,248054.000000000000000,1.444311530730000,125.000000000000000,190.000000000000000,65.000000000000000,169.508752149999992,8.366576348850000,42047324.005800001323223,170.000000000000000,180.333328246999997,201704,2017,04, 
22,wetland,2,324.000000000000000,0.001886512356000,117.000000000000000,189.333328246999997,72.333328247099999,160.601851804999995,12.892969176799999,52034.999984699999914,161.000000000000000,176.000000000000000,201704,2017,04, 
23,grassland,3,14694.000000000000000,0.085556828886000,106.666664123999993,188.333328246999997,81.666664123499999,157.334785151999995,9.322285518090000,2311877.333029999863356,157.000000000000000,169.000000000000000,201704,2017,04, 
24,shrubland,4,163628.000000000000000,0.952735320332000,119.333335876000007,190.000000000000000,70.666664123499999,160.917752500000006,8.994789158540000,26330650.006000000983477,161.000000000000000,172.333328246999997,201704,2017,04, 
25,water,5,196.000000000000000,0.001141223524000,93.666664123499999,182.000000000000000,88.333335876500001,150.190476397999987,17.239476196199998,29437.333374000001641,151.500000000000000,170.666664123999993,201704,2017,04, 
26,urbansoil,6,373.000000000000000,0.002171818237000,114.000000000000000,187.666671753000003,73.666671752900001,152.339588748000011,13.741614006800001,56822.666603099998611,153.000000000000000,169.933334351000013,201704,2017,04, 
27,ag,7,10671.000000000000000,0.062132633799000,118.666664123999993,189.000000000000000,70.333335876500001,157.315809195000014,9.803203905120000,1678716.999920000089332,157.333328246999997,170.333328246999997,201704,2017,04, 
28,forest,1,248054.000000000000000,1.444311530730000,128.666671753000003,189.000000000000000,60.333328247099999,163.548560683000005,8.931089017320000,40568874.671599999070168,164.000000000000000,174.666671753000003,201705,2017,05, 
29,wetland,2,324.000000000000000,0.001886512356000,111.666664123999993,184.666671753000003,73.000007629400002,152.407407124999992,13.022166270700000,49379.999908400001004,152.000000000000000,170.333328246999997,201705,2017,05, 
30,grassland,3,14694.000000000000000,0.085556828886000,110.000000000000000,180.666671753000003,70.666671752900001,144.871239967000008,8.531857694079999,2128738.000070000067353,143.666671753000003,157.000000000000000,201705,2017,05, 
31,shrubland,4,163628.000000000000000,0.952735320332000,116.333335876000007,188.000000000000000,71.666664123499999,153.598819701999986,8.974410488249999,25133067.670200001448393,154.000000000000000,165.000000000000000,201705,2017,05, 
32,water,5,196.000000000000000,0.001141223524000,108.333335876000007,176.666671753000003,68.333335876500001,147.931972503999987,14.999694727600000,28994.666610699998273,147.833335876000007,167.333328246999997,201705,2017,05, 
33,urbansoil,6,373.000000000000000,0.002171818237000,113.000000000000000,173.000000000000000,60.000000000000000,145.777479975000006,12.128061955800000,54375.000030499999411,144.666671753000003,162.600003052000005,201705,2017,05, 
34,ag,7,10671.000000000000000,0.062132633799000,120.666664123999993,184.666671753000003,64.000007629400002,150.423328055000013,9.001050554220001,1605167.333670000080019,150.000000000000000,162.000000000000000,201705,2017,05, 
35,forest,1,248054.000000000000000,1.444311530730000,121.666664123999993,188.000000000000000,66.333335876500001,155.368712641999991,10.101091403200000,38539830.645700000226498,156.000000000000000,168.333328246999997,201706,2017,06, 
36,wetland,2,324.000000000000000,0.001886512356000,117.666664123999993,172.000000000000000,54.333335876500001,144.038065827999986,12.847618935900000,46668.333328200002143,142.000000000000000,163.333328246999997,201706,2017,06, 
37,grassland,3,14694.000000000000000,0.085556828886000,111.000000000000000,180.666671753000003,69.666671752900001,136.223855396999994,7.180236081070000,2001673.331209999974817,135.000000000000000,146.000000000000000,201706,2017,06, 
38,shrubland,4,163628.000000000000000,0.952735320332000,115.666664123999993,185.333328246999997,69.666664123499999,145.646608818000004,9.141357136350001,23831863.307700000703335,145.333328246999997,158.000000000000000,201706,2017,06, 
39,water,5,196.000000000000000,0.001141223524000,102.333335876000007,171.333328246999997,68.999992370599998,141.384354144000014,13.842886718400001,27711.333412200001476,141.166664123999993,158.333335876000007,201706,2017,06, 
40,urbansoil,6,373.000000000000000,0.002171818237000,110.666664123999993,183.333328246999997,72.666664123499999,140.673815996000002,12.187344920299999,52471.333366400001978,139.666671753000003,156.866665648999998,201706,2017,06, 
41,ag,7,10671.000000000000000,0.062132633799000,114.666664123999993,180.333328246999997,65.666664123499999,142.540124100000014,8.473478832200000,1521045.664270000066608,141.666671753000003,153.666671753000003,201706,2017,06, 
42,forest,1,248054.000000000000000,1.444311530730000,122.000000000000000,184.333328246999997,62.333328247099999,147.036651869999986,9.497454341019999,36473029.642899997532368,146.666671753000003,160.000000000000000,201707,2017,07, 
43,wetland,2,324.000000000000000,0.001886512356000,110.000000000000000,166.000000000000000,56.000000000000000,138.117284020999989,11.549765629300000,44750.000022899999749,135.666671753000003,156.666671753000003,201707,2017,07, 
44,grassland,3,14694.000000000000000,0.085556828886000,109.666664123999993,165.666671753000003,56.000007629400002,130.274284122000012,5.311700343590000,1914250.330890000099316,129.333328246999997,136.333328246999997,201707,2017,07, 
45,shrubland,4,163628.000000000000000,0.952735320332000,114.666664123999993,177.000000000000000,62.333335876500001,138.480901624000012,7.871741467400000,22659352.970899999141693,137.333328246999997,149.666671753000003,201707,2017,07, 
46,water,5,196.000000000000000,0.001141223524000,93.666664123499999,177.666671753000003,84.000007629400002,134.846938502999990,13.624887565900000,26429.999946600000840,135.000000000000000,150.666671753000003,201707,2017,07, 
47,urbansoil,6,373.000000000000000,0.002171818237000,111.333335876000007,164.666671753000003,53.333335876500001,135.625558254999987,9.806503214319999,50588.333229099996970,135.666671753000003,147.866665648999998,201707,2017,07, 
48,ag,7,10671.000000000000000,0.062132633799000,114.666664123999993,171.000000000000000,56.333335876500001,135.996657354000007,7.255520170600000,1451220.330619999906048,134.666671753000003,145.666671753000003,201707,2017,07, 
49,forest,1,248054.000000000000000,1.444311530730000,121.000000000000000,181.000000000000000,60.000000000000000,140.514604072999987,7.850544922540000,34855209.598700001835823,139.333328246999997,151.666671753000003,201708,2017,08, 
50,wetland,2,324.000000000000000,0.001886512356000,101.333335876000007,163.000000000000000,61.666664123499999,134.422839458999988,10.709591299700000,43552.999984699999914,131.833335876000007,151.233329773000008,201708,2017,08, 
51,grassland,3,14694.000000000000000,0.085556828886000,111.333335876000007,160.666671753000003,49.333335876500001,126.901637866000002,4.334446810370000,1864692.666810000082478,126.000000000000000,131.333328246999997,201708,2017,08, 
52,shrubland,4,163628.000000000000000,0.952735320332000,114.333335876000007,167.000000000000000,52.666664123499999,133.889994102999992,6.449762578950000,21908151.955099999904633,133.000000000000000,143.000000000000000,201708,2017,08, 
53,water,5,196.000000000000000,0.001141223524000,100.333335876000007,161.000000000000000,60.666664123499999,131.047619255000001,11.876203939500000,25685.333374000001641,131.166664123999993,144.666671753000003,201708,2017,08, 
54,urbansoil,6,373.000000000000000,0.002171818237000,110.000000000000000,163.333328246999997,53.333328247099999,132.371760166000001,8.633469714300000,49374.666542099999788,132.333328246999997,142.266662598000011,201708,2017,08, 
55,ag,7,10671.000000000000000,0.062132633799000,114.666664123999993,164.000000000000000,49.333335876500001,132.043482019000010,5.995295532260000,1409035.996629999950528,131.000000000000000,140.000000000000000,201708,2017,08, 
56,forest,1,248054.000000000000000,1.444311530730000,117.000000000000000,184.333328246999997,67.333328247099999,135.483366058000001,5.700788102790000,33607190.884099997580051,135.000000000000000,143.000000000000000,201709,2017,09, 
57,wetland,2,324.000000000000000,0.001886512356000,99.666664123499999,162.666671753000003,63.000007629400002,131.960905099000001,9.859116370460001,42755.333251999996719,129.666671753000003,147.466670227000009,201709,2017,09, 
58,grassland,3,14694.000000000000000,0.085556828886000,110.666664123999993,184.666671753000003,74.000007629400002,124.637153644999998,3.758039245370000,1831418.335660000098869,124.333335876000007,128.333328246999997,201709,2017,09, 
59,shrubland,4,163628.000000000000000,0.952735320332000,115.666664123999993,168.333328246999997,52.666664123499999,130.910477453999988,4.991419930180000,21420619.604899998754263,130.666671753000003,137.333328246999997,201709,2017,09, 
60,water,5,196.000000000000000,0.001141223524000,98.666664123499999,156.666671753000003,58.000007629400002,128.397958988999989,10.791694364500000,25165.999961900000926,129.166664123999993,141.333328246999997,201709,2017,09, 
61,urbansoil,6,373.000000000000000,0.002171818237000,111.000000000000000,148.000000000000000,37.000000000000000,129.690795366999993,7.051430949120000,48374.666671799997857,130.000000000000000,137.600003052000005,201709,2017,09, 
62,ag,7,10671.000000000000000,0.062132633799000,115.666664123999993,154.666671753000003,39.000007629400002,129.606003557999998,4.432129733000000,1383025.663960000034422,129.000000000000000,135.333328246999997,201709,2017,09, 
63,forest,1,248054.000000000000000,1.444311530730000,117.333335876000007,182.333328246999997,64.999992370599998,136.728248656999995,6.284281753340000,33915988.992499999701977,136.000000000000000,145.333328246999997,201710,2017,10, 
64,wetland,2,324.000000000000000,0.001886512356000,102.333335876000007,161.333328246999997,58.999992370599998,131.874485746000005,9.915176395340000,42727.333381700002064,130.333328246999997,145.233329773000008,201710,2017,10, 
65,grassland,3,14694.000000000000000,0.085556828886000,112.000000000000000,163.333328246999997,51.333328247099999,125.199446437000006,3.827108515060000,1839680.665939999977127,124.666664123999993,129.666671753000003,201710,2017,10, 
66,shrubland,4,163628.000000000000000,0.952735320332000,111.000000000000000,182.666671753000003,71.666671752900001,131.725195719999988,5.275445030480000,21553930.325300000607967,131.333328246999997,138.333328246999997,201710,2017,10, 
67,water,5,196.000000000000000,0.001141223524000,99.333335876500001,158.000000000000000,58.666664123499999,127.200680051999996,10.419787551700001,24931.333290099999431,128.333328246999997,140.333328246999997,201710,2017,10, 
68,urbansoil,6,373.000000000000000,0.002171818237000,111.000000000000000,153.000000000000000,42.000000000000000,132.727435278000002,7.606019881030000,49507.333358800002316,133.000000000000000,141.000000000000000,201710,2017,10, 
69,ag,7,10671.000000000000000,0.062132633799000,118.000000000000000,162.666671753000003,44.666671752900001,130.924311987999999,4.309206060110000,1397093.333229999989271,131.000000000000000,136.000000000000000,201710,2017,10, 
70,forest,1,248054.000000000000000,1.444311530730000,107.333335876000007,188.000000000000000,80.666664123499999,143.904773389000013,9.932594407310001,35696154.658299997448921,142.333328246999997,157.666671753000003,201711,2017,11, 
71,wetland,2,324.000000000000000,0.001886512356000,101.000000000000000,169.000000000000000,68.000000000000000,134.025720220000011,12.876844221900001,43424.333351100001892,132.333328246999997,152.799998474000006,201711,2017,11, 
72,grassland,3,14694.000000000000000,0.085556828886000,104.666664123999993,168.000000000000000,63.333335876500001,126.689805340000007,5.372117745220000,1861579.999670000048354,125.666664123999993,133.333328246999997,201711,2017,11, 
73,shrubland,4,163628.000000000000000,0.952735320332000,103.666664123999993,185.666671753000003,82.000007629400002,135.753951983000007,7.990326435780000,22213147.655000001192093,135.333328246999997,146.333328246999997,201711,2017,11, 
74,water,5,196.000000000000000,0.001141223524000,98.333335876500001,172.000000000000000,73.666664123499999,126.122449019000001,15.193676698000001,24720.000007599999662,124.666664123999993,147.500000000000000,201711,2017,11, 
75,urbansoil,6,373.000000000000000,0.002171818237000,109.000000000000000,162.333328246999997,53.333328247099999,137.401250701000009,10.812680441300000,51250.666511499999615,137.000000000000000,152.600003052000005,201711,2017,11, 
76,ag,7,10671.000000000000000,0.062132633799000,110.000000000000000,168.333328246999997,58.333328247099999,133.250991634999991,7.291989819710000,1421921.331729999976233,132.333328246999997,143.000000000000000,201711,2017,11, 
77,forest,1,248054.000000000000000,1.444311530730000,113.666664123999993,189.333328246999997,75.666664123499999,157.503112230999989,11.048163083400000,39069277.001199997961521,158.333328246999997,171.000000000000000,201712,2017,12, 
78,wetland,2,324.000000000000000,0.001886512356000,109.666664123999993,179.666671753000003,70.000007629400002,143.501028461000004,14.350656993699999,46494.333221399996546,142.166664123999993,163.233329773000008,201712,2017,12, 
79,grassland,3,14694.000000000000000,0.085556828886000,109.000000000000000,188.666671753000003,79.666671752900001,137.803502535000007,9.167678930690000,2024884.666250000009313,137.000000000000000,150.000000000000000,201712,2017,12, 
80,shrubland,4,163628.000000000000000,0.952735320332000,104.333335876000007,188.000000000000000,83.666664123499999,147.778501643999988,10.837508959199999,24180700.666999999433756,148.333328246999997,161.333328246999997,201712,2017,12, 
81,water,5,196.000000000000000,0.001141223524000,97.000000000000000,177.000000000000000,80.000000000000000,132.945577815999997,16.514076296700001,26057.333252000000357,132.833335876000007,154.833335876000007,201712,2017,12, 
82,urbansoil,6,373.000000000000000,0.002171818237000,110.666664123999993,173.000000000000000,62.333335876500001,142.315460204999994,12.675516804500001,53083.666656499997771,143.000000000000000,157.266662598000011,201712,2017,12, 
83,ag,7,10671.000000000000000,0.062132633799000,110.333335876000007,184.333328246999997,73.999992370599998,140.874363539999990,10.769612323500001,1503270.333339999895543,140.000000000000000,155.333328246999997,201712,2017,12, 
84,forest,1,248030.000000000000000,1.444171789070000,101.000000000000000,189.666671753000003,88.666671752900001,163.470732037000005,9.261057721249999,40545645.667099997401237,164.000000000000000,174.666671753000003,201801,2018,01, 
85,wetland,2,422.000000000000000,0.002457124118000,120.333335876000007,183.666671753000003,63.333335876500001,153.364928982000009,11.858035541900000,64720.000030499999411,154.666671753000003,167.633337401999995,201801,2018,01, 
86,grassland,3,14639.000000000000000,0.085236587591000,111.000000000000000,186.666671753000003,75.666671752900001,148.564815431000000,10.194060172500000,2174840.333089999854565,149.000000000000000,161.000000000000000,201801,2018,01, 
87,shrubland,4,163601.000000000000000,0.952578110969000,108.666664123999993,188.000000000000000,79.333335876500001,153.489055704000009,9.678000017430000,25110963.002300001680851,153.666671753000003,165.666671753000003,201801,2018,01, 
88,water,5,202.000000000000000,0.001176158938000,101.000000000000000,176.333328246999997,75.333328247099999,142.247524564000003,16.195631285200001,28733.999961900000926,143.500000000000000,161.633337401999995,201801,2018,01, 
89,ag,6,10666.000000000000000,0.062103520954000,114.666664123999993,186.000000000000000,71.333335876500001,148.076504741999997,11.066275227600000,1579383.999580000061542,148.333328246999997,162.333328246999997,201801,2018,01, 
90,urbansoil,7,380.000000000000000,0.002212576220000,110.666664123999993,175.333328246999997,64.666664123499999,147.725438690000004,12.783866887800000,56135.666702299997269,148.666671753000003,162.666671753000003,201801,2018,01, 
91,forest,1,248030.000000000000000,1.444171789070000,104.666664123999993,189.333328246999997,84.666664123499999,158.656133001000001,11.813010322700000,39351480.668300002813339,160.000000000000000,173.000000000000000,201802,2018,02, 
92,wetland,2,422.000000000000000,0.002457124118000,114.666664123999993,178.666671753000003,64.000007629400002,148.917851813999988,12.919489627400001,62843.333465600000636,150.000000000000000,165.633337401999995,201802,2018,02, 
93,grassland,3,14639.000000000000000,0.085236587591000,109.666664123999993,186.666671753000003,77.000007629400002,149.816517491000013,13.459229937700000,2193163.999549999833107,150.000000000000000,167.333328246999997,201802,2018,02, 
94,shrubland,4,163601.000000000000000,0.952578110969000,105.333335876000007,188.666671753000003,83.333335876500001,150.197343952000011,11.264427473600000,24572435.667899999767542,150.666671753000003,164.333328246999997,201802,2018,02, 
95,water,5,202.000000000000000,0.001176158938000,94.333335876500001,179.333328246999997,84.999992370599998,137.770627125999994,15.194437325799999,27829.666679400001158,136.000000000000000,157.966667174999998,201802,2018,02, 
96,ag,6,10666.000000000000000,0.062103520954000,110.666664123999993,184.666671753000003,74.000007629400002,150.633352005000006,10.723601024700001,1606655.332489999942482,150.666671753000003,164.333328246999997,201802,2018,02, 
97,urbansoil,7,380.000000000000000,0.002212576220000,110.000000000000000,176.333328246999997,66.333328247099999,144.259648935000001,13.127683970300000,54818.666595499998948,144.500000000000000,160.000000000000000,201802,2018,02, 
98,forest,1,248030.000000000000000,1.444171789070000,105.000000000000000,190.000000000000000,85.000000000000000,170.388595447000000,8.296851616250001,42261483.328800000250340,171.333328246999997,180.333328246999997,201803,2018,03, 
99,wetland,2,422.000000000000000,0.002457124118000,111.333335876000007,184.666671753000003,73.333335876500001,161.633491281000005,12.638509171700001,68209.333320599995204,163.500000000000000,176.299995421999995,201803,2018,03, 
100,grassland,3,14639.000000000000000,0.085236587591000,108.000000000000000,189.000000000000000,81.000000000000000,166.748571225000006,10.471940532100000,2441032.334170000161976,168.666671753000003,178.000000000000000,201803,2018,03, 
101,shrubland,4,163601.000000000000000,0.952578110969000,110.666664123999993,189.333328246999997,78.666664123499999,164.455031859000002,8.166712029019999,26905007.667199999094009,164.666671753000003,175.000000000000000,201803,2018,03, 
102,water,5,202.000000000000000,0.001176158938000,96.333335876500001,184.000000000000000,87.666664123499999,148.460395548999998,17.424513199100002,29988.999900800001342,151.000000000000000,168.633337401999995,201803,2018,03, 
103,ag,6,10666.000000000000000,0.062103520954000,120.666664123999993,187.333328246999997,66.666664123499999,163.265204014999995,9.369890345100000,1741386.666019999887794,163.333328246999997,175.333328246999997,201803,2018,03, 
104,urbansoil,7,380.000000000000000,0.002212576220000,113.333335876000007,182.333328246999997,68.999992370599998,156.338596545000001,13.646454166900000,59408.666686999997182,159.000000000000000,171.000000000000000,201803,2018,03, 
105,forest,1,248030.000000000000000,1.444171789070000,128.666671753000003,190.000000000000000,61.333328247099999,172.460461799000001,6.353162005590000,42775368.340000003576279,172.666671753000003,180.666671753000003,201804,2018,04, 
106,wetland,2,422.000000000000000,0.002457124118000,116.333335876000007,187.666671753000003,71.333335876500001,165.646919287000003,11.237157017700000,69902.999939000001177,167.000000000000000,178.966667174999998,201804,2018,04, 
107,grassland,3,14639.000000000000000,0.085236587591000,112.666664123999993,188.666671753000003,76.000007629400002,165.935127585999993,8.279052436100001,2429124.332729999907315,166.333328246999997,175.666671753000003,201804,2018,04, 
108,shrubland,4,163601.000000000000000,0.952578110969000,119.333335876000007,189.333328246999997,69.999992370599998,164.991819533000012,6.886216028490000,26992826.667399998754263,165.000000000000000,173.666671753000003,201804,2018,04, 
109,water,5,202.000000000000000,0.001176158938000,100.666664123999993,184.000000000000000,83.333335876500001,153.701319855000008,17.276226337400001,31047.666610699998273,155.666671753000003,172.633337401999995,201804,2018,04, 
110,ag,6,10666.000000000000000,0.062103520954000,122.000000000000000,188.666671753000003,66.666671752900001,162.386992950000007,8.736308650670001,1732019.666800000006333,162.666671753000003,173.333328246999997,201804,2018,04, 
111,urbansoil,7,380.000000000000000,0.002212576220000,113.666664123999993,185.000000000000000,71.333335876500001,154.481578887000012,12.724680511000001,58702.999977100000251,156.000000000000000,170.000000000000000,201804,2018,04, 
112,forest,1,248030.000000000000000,1.444171789070000,128.333328246999997,189.333328246999997,61.000000000000000,165.189348061999993,8.021788856400001,40971913.999899998307228,165.333328246999997,175.333328246999997,201805,2018,05, 
113,wetland,2,422.000000000000000,0.002457124118000,92.000000000000000,176.000000000000000,84.000000000000000,155.324644748999987,11.025518535700000,65547.000083899998572,156.000000000000000,168.666671753000003,201805,2018,05, 
114,grassland,3,14639.000000000000000,0.085236587591000,115.000000000000000,182.333328246999997,67.333328247099999,150.699820089000013,8.000380061390000,2206094.666280000004917,150.333328246999997,161.000000000000000,201805,2018,05, 
115,shrubland,4,163601.000000000000000,0.952578110969000,117.666664123999993,186.666671753000003,69.000007629400002,155.845750742999996,8.271168297490000,25496520.667199999094009,156.000000000000000,166.333328246999997,201805,2018,05, 
116,water,5,202.000000000000000,0.001176158938000,99.666664123499999,174.000000000000000,74.333335876500001,145.858086122999993,15.294530220400000,29463.333396900001389,147.666671753000003,164.666671753000003,201805,2018,05, 
117,ag,6,10666.000000000000000,0.062103520954000,116.333335876000007,188.333328246999997,71.999992370599998,152.114569579999994,8.637850164170001,1622453.999150000046939,152.000000000000000,163.000000000000000,201805,2018,05, 
118,urbansoil,7,380.000000000000000,0.002212576220000,114.000000000000000,178.000000000000000,64.000000000000000,148.496491120999991,12.085477142300000,56428.666625999998359,147.833335876000007,164.366662598000005,201805,2018,05, 
